epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
89,79701.2,0.67949,0.54322,0.00836,0.84178,0.84326,0.8948,0.7361,0.77761,0.62786,0.01254,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,80563.6,0.67354,0.54496,0.00833,0.85392,0.83237,0.8953,0.7366,0.77808,0.62751,0.01256,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,81423.6,0.54809,0.2827,0.00773,0.84268,0.84324,0.89515,0.73711,0.77817,0.62808,0.01256,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,82275.8,0.53866,0.27578,0.00757,0.84665,0.84011,0.89506,0.73727,0.77808,0.63009,0.01254,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,83128.2,0.53177,0.27101,0.00744,0.85428,0.83479,0.89521,0.73781,0.77831,0.62985,0.01255,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,83977.3,0.52698,0.25755,0.0073,0.84993,0.83857,0.8951,0.73803,0.77805,0.63148,0.01254,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,84830.9,0.51942,0.25252,0.00707,0.84894,0.83961,0.89506,0.73779,0.77847,0.63158,0.01255,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,85681.9,0.51315,0.24564,0.00702,0.85239,0.83458,0.89453,0.73757,0.77843,0.63462,0.01255,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,86529.2,0.50624,0.24424,0.00687,0.85152,0.83826,0.89471,0.7377,0.77838,0.63605,0.01254,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,87378.6,0.50185,0.23779,0.00684,0.85168,0.83739,0.89448,0.73769,0.77908,0.63638,0.01255,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,88249.6,0.50032,0.2348,0.00683,0.85154,0.83803,0.89445,0.73768,0.77926,0.63804,0.01255,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,89124.1,0.49494,0.22959,0.00666,0.85178,0.83867,0.8945,0.73806,0.77964,0.6378,0.01255,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
