epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,3659.8,0.96816,0.43921,0.00598,0.76686,0.65594,0.72743,0.37014,2.01707,1.30425,0.02468,0.000169718,0.000169718,0.000169718
156,3682.81,0.97644,0.45802,0.00575,0.75253,0.64055,0.70244,0.36501,2.02136,1.37911,0.02494,0.000166183,0.000166183,0.000166183
157,3705.86,0.98449,0.46859,0.00579,0.73797,0.67473,0.70779,0.36145,2.00878,1.29564,0.02434,0.000162649,0.000162649,0.000162649
158,3728.89,0.95786,0.45231,0.00573,0.76232,0.68407,0.73547,0.38287,1.95467,1.29156,0.02359,0.000159115,0.000159115,0.000159115
159,3751.88,0.95495,0.43773,0.00574,0.77334,0.64837,0.73909,0.38824,2.0043,1.28116,0.02441,0.000155581,0.000155581,0.000155581
160,3775.38,0.95303,0.44303,0.00583,0.71385,0.68849,0.72963,0.38497,1.97583,1.28454,0.02405,0.000152046,0.000152046,0.000152046
161,3798.85,0.94401,0.45227,0.00557,0.71579,0.6585,0.7105,0.3716,1.97165,1.40764,0.02369,0.000148512,0.000148512,0.000148512
162,3822.32,0.92009,0.42171,0.00557,0.75222,0.67601,0.7018,0.36396,2.01036,1.32005,0.0247,0.000144978,0.000144978,0.000144978
163,3845.92,0.93176,0.4259,0.00551,0.69054,0.71162,0.72334,0.36203,2.02875,1.30798,0.02497,0.000141443,0.000141443,0.000141443
164,3869.38,0.93242,0.43389,0.00558,0.73366,0.63568,0.71422,0.37944,1.9632,1.38625,0.02321,0.000137909,0.000137909,0.000137909
165,3892.69,0.91444,0.43511,0.00527,0.6809,0.70201,0.70872,0.3576,2.05329,1.30003,0.02521,0.000134375,0.000134375,0.000134375
