epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,2646.34,1.04163,0.75961,0.01414,0.73266,0.64202,0.72711,0.38749,1.71822,1.24432,0.03847,0.00030205,0.00030205,0.00030205
143,2664.33,1.04449,0.73453,0.01423,0.78796,0.6797,0.77343,0.40983,1.68903,1.12967,0.03759,0.0002971,0.0002971,0.0002971
144,2682.65,1.06639,0.77034,0.01423,0.7496,0.70925,0.76587,0.40656,1.70566,1.12887,0.03827,0.00029215,0.00029215,0.00029215
145,2700.69,1.04941,0.75079,0.01417,0.79414,0.66053,0.75768,0.39174,1.6641,1.25901,0.03757,0.0002872,0.0002872,0.0002872
146,2718.79,1.05297,0.73739,0.01417,0.7338,0.66191,0.74094,0.38497,1.73232,1.20073,0.03925,0.00028225,0.00028225,0.00028225
147,2736.79,1.03706,0.73468,0.01393,0.76597,0.66817,0.73746,0.38422,1.72498,1.27792,0.03927,0.0002773,0.0002773,0.0002773
148,2754.95,1.0367,0.72604,0.01418,0.6915,0.7028,0.73713,0.39785,1.72799,1.19916,0.03844,0.00027235,0.00027235,0.00027235
149,2772.99,1.04528,0.73133,0.0142,0.7184,0.67151,0.72677,0.38753,1.69475,1.25318,0.03777,0.0002674,0.0002674,0.0002674
150,2791.02,1.02476,0.70718,0.01389,0.77931,0.67478,0.75102,0.40037,1.66407,1.21173,0.03748,0.00026245,0.00026245,0.00026245
151,2809.07,1.02229,0.7263,0.014,0.70899,0.70567,0.75519,0.40583,1.67632,1.19368,0.03731,0.0002575,0.0002575,0.0002575
152,2827.2,1.02112,0.72683,0.01383,0.75745,0.66472,0.73981,0.38226,1.749,1.26582,0.03889,0.00025255,0.00025255,0.00025255
153,2845.34,1.01148,0.70162,0.01362,0.70765,0.71729,0.74715,0.39962,1.69541,1.24954,0.03778,0.0002476,0.0002476,0.0002476
154,2863.33,0.98834,0.6852,0.0131,0.71153,0.68118,0.72018,0.39133,1.72783,1.21176,0.03893,0.00024265,0.00024265,0.00024265
155,2881.36,1.01504,0.71315,0.01392,0.75178,0.68957,0.74206,0.39348,1.74588,1.23243,0.03947,0.0002377,0.0002377,0.0002377
156,2899.49,1.01297,0.72245,0.01373,0.75915,0.7095,0.75876,0.40427,1.71067,1.12211,0.03848,0.00023275,0.00023275,0.00023275
157,2917.6,1.01384,0.72149,0.01374,0.71947,0.71403,0.74638,0.39771,1.72914,1.19216,0.03917,0.0002278,0.0002278,0.0002278
158,2935.68,0.9813,0.68158,0.01304,0.73836,0.69645,0.76351,0.39712,1.72238,1.23143,0.03824,0.00022285,0.00022285,0.00022285
159,2953.66,0.99056,0.68575,0.01302,0.76039,0.69344,0.76885,0.40079,1.75098,1.20375,0.03914,0.0002179,0.0002179,0.0002179
160,2971.72,1.00684,0.69174,0.0136,0.72901,0.71596,0.74944,0.39252,1.76828,1.19743,0.03939,0.00021295,0.00021295,0.00021295
161,2989.81,0.96494,0.69047,0.0128,0.78609,0.66318,0.74155,0.3963,1.73143,1.22739,0.03841,0.000208,0.000208,0.000208
162,3007.88,0.98725,0.6925,0.01351,0.79394,0.63695,0.7462,0.39383,1.74926,1.19062,0.03888,0.00020305,0.00020305,0.00020305
163,3026.01,0.95855,0.67414,0.01293,0.78155,0.65319,0.73887,0.39235,1.74628,1.23381,0.04046,0.0001981,0.0001981,0.0001981
164,3044.16,0.967,0.65578,0.01308,0.76504,0.68143,0.74955,0.39889,1.76191,1.17149,0.04025,0.00019315,0.00019315,0.00019315
165,3062.08,0.96945,0.68119,0.01302,0.72156,0.69851,0.74993,0.39987,1.74887,1.14116,0.03901,0.0001882,0.0001882,0.0001882
166,3080.24,0.98014,0.69061,0.01308,0.7663,0.6834,0.75236,0.39173,1.77309,1.18511,0.04062,0.00018325,0.00018325,0.00018325
167,3098.26,0.94605,0.6497,0.01269,0.79247,0.68874,0.75214,0.39287,1.74469,1.17079,0.0396,0.0001783,0.0001783,0.0001783
168,3116.31,0.94283,0.65516,0.01275,0.81431,0.67868,0.76876,0.39969,1.74121,1.19425,0.03867,0.00017335,0.00017335,0.00017335
169,3134.25,0.94456,0.64829,0.01275,0.71803,0.71426,0.74211,0.39256,1.76836,1.21384,0.03965,0.0001684,0.0001684,0.0001684
170,3152.26,0.95994,0.65418,0.01302,0.7381,0.69702,0.74734,0.3997,1.76002,1.17798,0.03967,0.00016345,0.00016345,0.00016345
171,3170.25,0.9588,0.66816,0.01288,0.72476,0.70587,0.75135,0.40445,1.76315,1.19447,0.04038,0.0001585,0.0001585,0.0001585
172,3188.32,0.95591,0.64556,0.0127,0.74169,0.72018,0.76128,0.40504,1.7514,1.17741,0.03979,0.00015355,0.00015355,0.00015355
173,3206.44,0.95785,0.66167,0.01305,0.74436,0.69098,0.74655,0.39475,1.75727,1.24818,0.03921,0.0001486,0.0001486,0.0001486
174,3224.63,0.93035,0.63173,0.01241,0.79454,0.63223,0.73223,0.39537,1.73676,1.27012,0.03873,0.00014365,0.00014365,0.00014365
175,3242.66,0.94461,0.64445,0.0123,0.7525,0.67852,0.73946,0.39302,1.75679,1.27364,0.03951,0.0001387,0.0001387,0.0001387
176,3260.84,0.93615,0.64467,0.0123,0.78317,0.67306,0.75023,0.39741,1.72348,1.25302,0.03823,0.00013375,0.00013375,0.00013375
177,3278.97,0.94119,0.65336,0.01254,0.72481,0.70496,0.74495,0.39477,1.77024,1.21066,0.04014,0.0001288,0.0001288,0.0001288
178,3297.11,0.92384,0.63183,0.01217,0.74182,0.69524,0.7509,0.39629,1.77209,1.20787,0.04023,0.00012385,0.00012385,0.00012385
179,3315.21,0.92576,0.62495,0.01221,0.79992,0.63748,0.74244,0.39846,1.78307,1.25113,0.04024,0.0001189,0.0001189,0.0001189
180,3333.39,0.90167,0.62482,0.01223,0.73259,0.69281,0.74354,0.39019,1.78326,1.22461,0.03983,0.00011395,0.00011395,0.00011395
