epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
73,44096,0.84866,0.87927,1.16941,1.32478,0.82664,0.76549,0.84823,0.6462,0.88116,0.73471,1.13597,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,44667.4,0.85094,0.88607,1.17083,1.33064,0.82837,0.76264,0.84816,0.64602,0.88074,0.73395,1.13554,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,45241.4,0.8433,0.87468,1.16628,1.32366,0.82713,0.76386,0.84815,0.64637,0.88057,0.73327,1.13536,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,45814,0.83701,0.8702,1.16529,1.32308,0.82611,0.76598,0.84826,0.64655,0.88046,0.73302,1.13515,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,46385,0.83958,0.8635,1.16583,1.31848,0.82935,0.76414,0.84834,0.64649,0.8802,0.73261,1.13496,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,46954.3,0.83686,0.8599,1.16291,1.31492,0.82866,0.76594,0.84851,0.64638,0.88003,0.73218,1.13479,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,47521.7,0.83471,0.85968,1.1617,1.31142,0.82454,0.76835,0.84874,0.64678,0.87985,0.73173,1.13465,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,48098.2,0.83686,0.85472,1.16299,1.31042,0.82677,0.76832,0.84907,0.64683,0.87961,0.73114,1.13425,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,48677,0.82458,0.84599,1.15756,1.30701,0.82656,0.76785,0.849,0.64722,0.87923,0.73065,1.13392,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,49251.3,0.8265,0.84637,1.15762,1.30413,0.82563,0.76909,0.84919,0.6474,0.87894,0.73015,1.13363,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,49824.6,0.82718,0.84434,1.15696,1.30119,0.82852,0.7651,0.84905,0.64732,0.87885,0.72949,1.1335,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,50396.4,0.82398,0.8379,1.15468,1.29804,0.82953,0.76534,0.84903,0.64754,0.87877,0.72911,1.13348,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,50966.2,0.82079,0.83638,1.15459,1.29624,0.82525,0.77003,0.84957,0.64801,0.87844,0.72845,1.13317,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,51538.7,0.81789,0.8278,1.15183,1.29402,0.82469,0.77156,0.84983,0.64808,0.87819,0.72825,1.13286,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,52110.8,0.81629,0.82315,1.15046,1.29318,0.82251,0.7738,0.84986,0.6482,0.87813,0.72763,1.13267,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,52681.6,0.81317,0.82009,1.14513,1.28594,0.82379,0.7728,0.84994,0.64832,0.87799,0.72727,1.1325,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,53254.9,0.80772,0.81068,1.14446,1.28557,0.82556,0.77074,0.85,0.64812,0.87787,0.72666,1.13226,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
